color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,target,aspect_ratio,movie_facebook_likes,Director_ID,actor1_id,actor2_id,actor3_id,genres_number,plot_keywords_number,ID,Adventure,Fantasy,Sci-Fi,Thriller,Documentary,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Game-Show,Reality-TV,News,Short,Film-Noir
1,72,83,10,69,688,8326035,21933,1019,2,76,46,3,18,33000000,2005,99,5.5,1.9,676,1726,3061,1416,4888,3,5,2283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,260,107,0,99,2000,7268659,59248,2848,7,164,46,18,17,20000000,2013,749,5.6,1.9,48000,1538,910,1423,4891,4,5,2292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,129,100,17,86,669,6852144,15169,1267,0,213,46,8,18,22000000,2003,429,6.2,2.4,0,2307,935,1424,4892,4,5,2293,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,103,154,608,149,1000,6201757,10037,1690,1,202,46,7,17,10000000,1999,452,7.4,1.7,608,2200,681,1425,3431,6,5,2295,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1,45,106,38,975,1000,6420319,15978,5705,0,122,46,10,18,20000000,2015,1000,7.4,2.4,15000,747,204,75,332,2,1,2296,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,345,99,0,691,13000,5702083,80617,23755,3,190,46,7,17,15000000,2011,10000,6.5,1.9,36000,2206,57,371,448,3,5,2297,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,148,94,892,81,310,5132655,37626,838,0,521,46,8,17,20000000,2005,294,2.3,2.4,1000,1052,3340,1427,4893,2,5,2300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25,114,329,544,1000,0,6904,3493,0,102,46,8,17,20000000,2008,912,6.5,2.4,971,982,1314,1106,1780,4,5,2304,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,174,134,6000,745,893,2298191,221552,2710,0,570,44,6,18,2400000000,1997,851,8.4,1.9,11000,1263,459,103,139,3,5,2310,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,114,22,413,572,2353728,4293,1776,5,53,40,2,18,20000000,2003,548,6.9,2.4,235,1612,2507,1431,684,6,5,2311,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,168,104,214,430,1000,1900725,43205,2129,1,232,46,12,17,2000000,2005,509,7.4,2.4,0,2111,49,268,394,3,5,2313,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,67,125,55,2,991,1027749,8087,1003,4,33,46,12,17,40000000,2008,10,7.1,2.4,1000,2072,536,1434,4898,2,5,2317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,105,103,78,101,488,410388,13727,991,1,79,44,6,18,2127519898,2004,336,6.9,1.9,973,1284,985,65,4901,6,5,2321,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83,86,0,3,46,206678,11391,82,1,66,45,5,16,39747870,2008,33,6.5,2.4,1000,1171,3345,1436,4902,3,5,2325,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,118,8,11,106,146072,7147,182,0,16,40,2,13,140000000,1998,56,6.0,2.4,136,733,3346,1437,4903,4,5,2326,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,139,30,688,9,310,0,18,344,4,272,46,7,13,39747870,2002,11,7.2,0.0,0,2383,1597,1439,4904,2,1,2329,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,140,106,448,648,9000,54734,20821,10982,1,62,46,17,17,39747870,2015,750,5.7,2.4,0,1872,160,1440,1028,4,5,2331,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,29,102,10,60,483,0,5154,1113,3,29,29,11,17,25000000,2008,472,6.2,2.4,314,2042,1753,1442,4907,4,5,2333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,29,98,5,716,18000,0,25450,20472,1,118,46,7,17,20000000,2007,867,6.7,2.4,0,1176,375,1443,94,3,5,2334,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,39,83,0,700,12000,0,5203,15680,0,11,46,4,14,20000000,2012,857,5.8,1.8,1000,2386,135,1112,592,4,5,2335,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,153,0,7,109,0,102,164,0,1,46,9,13,39747870,2014,36,7.0,2.4,58,1049,3348,1444,4908,3,1,2336,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,139,105,23,897,22000,0,178,27425,0,1,46,59,17,20000000,2016,2000,7.2,0.0,0,535,456,1083,113,4,3,2338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,143,125,43,7,2000,8047690,77656,2608,0,220,29,11,18,19400000,2006,594,7.5,2.4,0,1790,167,1446,4910,2,5,2341,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,160,184,34,155,486,476270,29602,1601,2,110,27,3,17,20000000,2008,471,7.4,1.9,0,1693,410,1447,4911,4,5,2342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,167,109,93,521,31000,1357042,53977,35561,1,125,46,25,17,15000000,2011,3000,7.1,2.4,14000,2354,3354,144,1339,3,5,2356,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,139,43,688,211,341,0,29,1462,1,272,46,42,9,39747870,2002,230,6.6,1.3,0,2383,3355,1455,4918,4,1,2357,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,47,85,2,402,1000,15911333,2855,2429,1,119,46,7,14,19000000,2000,539,3.6,1.9,663,2037,1199,1456,3495,5,5,2358,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,246,125,6000,7,17,10049886,417971,44,0,902,44,6,16,19000000,2001,10,8.6,1.9,28000,1263,3356,1457,4919,4,5,2360,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,118,0,30,483,0,1904,635,1,12,29,11,13,39747870,2013,91,6.2,2.4,332,433,1753,1458,4920,3,5,2361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,29,132,79,1000,14000,8600000,17982,28094,2,95,46,7,16,25000000,1984,12000,7.0,2.4,1000,2029,102,130,462,5,5,2362,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,31,116,500,530,12000,1292527,3536,14579,2,44,46,2,17,19000000,1996,1000,6.3,1.9,228,689,128,345,794,4,5,2370,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,252,97,0,233,654,20433940,78883,1876,8,662,46,8,17,15000000,2005,529,6.2,2.4,0,1331,1058,1462,4925,1,5,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,23,107,15,27,82,0,625,151,2,4,13,11,18,39747870,2013,39,5.7,1.9,124,952,2046,1463,1781,1,1,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,187,131,500,555,1000,41300105,65201,3261,0,651,46,7,17,19800000,2001,559,7.3,2.4,0,689,334,902,1399,2,5,2398,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,412,122,0,816,14000,17750583,93548,28933,0,307,46,7,17,30000000,2015,13000,7.2,2.4,23000,2096,24,57,18,2,5,2422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,107,102,0,529,946,14793904,28209,4072,1,80,46,8,18,18000000,2009,800,5.3,1.9,0,1288,304,1484,1462,2,5,2423,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,93,104,109,202,405,7739049,10680,847,2,112,46,8,17,18000000,2004,204,7.1,1.9,562,155,3182,1491,3881,3,5,2432,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,184,112,97,231,577,6615578,15352,1341,2,82,46,3,17,13000000,2009,416,7.0,2.4,0,1672,3368,1494,4824,3,5,2435,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,160,126,44,9,627,5701643,37635,653,0,165,11,18,17,20000000,2007,12,7.3,2.4,0,1160,3369,1495,3461,5,5,2438,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1,209,114,0,1000,27000,5694401,194489,46944,4,192,46,7,17,18000000,2008,18000,7.3,2.4,12000,1721,87,375,204,3,5,2439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,85,150,0,401,597,4414535,30618,1645,0,224,46,7,18,18000000,1996,591,7.8,2.2,0,2039,3370,1497,1238,1,5,2441,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,83,117,78,238,989,4806750,6091,1598,0,53,46,12,16,39747870,2009,258,7.4,1.9,0,858,43,1498,1712,4,5,2442,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,263,112,337,201,4000,3707794,31359,5671,0,156,46,49,18,18000000,2016,820,6.7,2.4,0,1348,490,258,4948,4,5,2443,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,186,116,6,212,25000,4435083,27882,39463,2,119,46,12,17,18000000,2013,14000,7.1,2.4,18000,1838,3095,55,4949,4,5,2445,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,292,144,0,16,63,2222647,52958,167,0,193,27,3,17,12000000,2009,43,7.8,1.9,0,1984,3372,1499,4950,2,5,2447,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,97,98,34,394,663,0,14324,2215,1,93,46,3,17,18000000,2008,551,5.1,2.4,1000,1634,1072,1502,2270,3,5,2452,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,108,334,688,30,897,145118,10111,1032,0,36,46,2,15,39747870,2002,30,7.7,2.4,0,2383,113,1503,4954,4,5,2453,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,59,114,157,32,84,0,2541,198,0,20,46,2,15,18000000,2009,35,5.5,2.4,342,613,3374,1504,1672,1,5,2454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,121,0,353,854,229311,899,2705,2,42,46,17,17,11350000,1999,578,6.2,2.4,271,937,634,1505,1854,6,5,2455,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1,112,105,2,69,805,63260,14325,1185,0,90,46,2,17,14000000,2006,306,6.7,2.4,0,1072,3298,382,4956,4,5,2458,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,59,89,130,183,444,0,30215,1243,1,95,46,13,18,17900000,1985,312,5.0,2.4,0,2079,3375,1507,4231,3,5,2459,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,195,114,89,920,22000,0,48162,25804,2,140,46,17,17,14000000,2012,2000,6.2,2.4,10000,1063,456,167,654,4,5,2460,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,59,91,512,413,11000,0,5693,13545,2,34,46,2,17,18000000,2014,918,5.3,2.4,0,2330,635,1266,2267,2,5,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,187,121,83,242,3000,23472900,264533,4142,1,609,46,7,18,17500000,2004,460,8.1,2.4,12000,590,363,625,4958,3,5,2466,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,193,94,87,280,866,39687528,140780,2124,1,376,46,2,17,24000000,2007,794,6.3,2.4,0,1521,3377,177,3845,4,5,2467,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,186,109,248,968,16000,35635046,121058,19410,0,482,46,7,17,17000000,2006,988,6.7,2.4,3000,1590,105,401,1332,4,5,2481,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,178,90,52,298,723,45670855,67978,1978,0,279,46,8,17,20000000,2010,346,5.6,1.9,12000,1143,1090,1217,2389,2,5,2482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,125,121,0,244,989,16311763,50656,2365,1,416,46,7,17,17000000,1998,888,7.5,1.9,0,1834,659,419,3589,3,5,2494,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,94,134,22,488,1000,15681020,33570,3007,6,259,46,7,16,17000000,1987,593,3.6,2.4,1000,1324,681,597,985,4,5,2503,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,62,94,8,66,328,7070459,4600,760,0,18,46,8,18,39747870,2007,122,3.3,1.9,238,600,3384,1529,4972,1,5,2504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,157,122,47,834,23000,6855137,88590,27381,2,419,46,3,17,17000000,2006,979,7.4,2.4,0,1489,40,706,439,4,5,2505,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,21,97,3,161,400,2315683,4081,805,0,28,46,7,18,17000000,1986,193,3.0,1.9,154,1170,3284,1488,4973,4,5,2507,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,106,98,541,71,214,1569918,16234,409,1,113,46,19,17,17000000,2003,96,6.9,2.4,0,2201,3386,1531,4975,4,5,2510,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,106,120,30,55,14000,106869,13762,14492,1,39,46,2,17,17000000,2014,287,6.6,0.0,0,395,154,1532,4976,4,5,2511,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,173,160,219,215,1000,273420,32671,2340,6,238,46,2,17,17000000,2006,876,5.5,2.4,0,1443,388,830,4977,4,5,2512,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,80,0,168,677,0,10706,1364,0,39,40,2,16,11000000,2008,262,6.6,0.0,0,353,1207,1533,4978,4,4,2513,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,150,120,11,281,11000,18663911,46204,12554,1,151,46,7,16,16500000,2007,838,7.1,2.4,0,1065,86,1537,4982,3,5,2520,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,576,100,405,628,996,44667095,190030,4606,0,583,46,2,18,15000000,2011,897,8.0,1.3,30000,1395,3390,555,1690,3,5,2529,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,406,112,0,250,634,37623143,467234,1322,0,1083,42,17,17,13500000,2006,269,8.2,1.9,27000,972,3392,1544,4988,3,5,2535,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,285,121,1000,108,175,23618786,352695,485,1,687,46,7,17,8000000,2007,115,7.9,2.4,17000,2007,987,1549,4735,3,5,2542,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,275,96,11000,252,19000,23213577,198111,19894,0,365,46,17,18,15500000,2008,581,7.2,1.9,14000,2372,25,33,1276,2,5,2544,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,34,270,5,292,908,0,18041,2762,1,54,2,53,13,25000000,2007,690,6.6,2.4,0,108,3394,1550,4610,5,5,2545,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,111,100,9,363,599,15500000,51996,2389,0,302,46,3,17,16000000,1999,380,7.0,2.4,0,1931,3395,498,2493,3,5,2555,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,112,110,85,186,1000,5900000,98629,1852,1,316,46,7,17,16000000,1986,309,7.2,1.9,0,1880,3263,1558,1845,3,5,2561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,64,135,133,258,898,1666262,5321,2096,0,78,46,7,18,16000000,2005,708,6.7,1.7,356,1983,1035,1559,2313,4,5,2565,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,393,101,0,888,3000,2319187,92640,5056,0,212,46,7,17,20000000,2013,1000,7.0,2.4,23000,2096,129,590,2086,4,5,2566,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,78,106,172,27,172,0,30587,329,2,49,40,2,13,11000000,2008,55,7.1,2.4,3000,2256,810,1560,4997,2,5,2568,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,92,6,227,10000,23091,5664,11091,1,42,46,7,17,15000000,2008,304,6.2,2.4,921,509,371,1561,2133,3,5,2569,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,216,161,929,116,488,336467,45449,943,0,192,46,2,15,13000000,2009,289,7.3,2.4,23000,658,3397,1562,4195,2,5,2570,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,69,110,22,44,5000,0,12817,5273,0,43,46,2,17,16000000,2013,170,6.7,2.4,0,2398,2,1564,4999,3,5,2573,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,20,45,688,15,422,0,19164,537,0,79,46,21,5,34000000,2002,57,8.1,16.0,16000,2383,3398,1565,5000,3,5,2576,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,78,115,460,125,232,1554566,8624,699,1,180,46,8,17,39747870,2002,150,6.6,1.7,824,2281,3399,1566,5001,2,5,2577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,40,94,7,17,235,81525,29392,303,1,91,40,2,17,15300000,2001,46,6.6,2.4,0,2236,3400,1568,5003,5,5,2580,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,251,95,571,102,499,7774730,61912,1120,0,352,46,8,17,15500000,2006,298,6.5,1.9,0,1326,3401,1004,4373,3,5,2581,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,287,120,0,5,103,128067808,217740,129,3,1641,29,39,18,15000000,2000,21,7.9,2.4,0,1626,1633,1570,5005,3,5,2587,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,479,118,0,520,14000,138795342,503631,15732,0,636,46,7,17,15000000,2010,1000,8.0,1.9,64000,1652,55,1571,264,4,5,2589,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,43,103,2,13,94,0,2659,213,2,25,30,24,17,39747870,2009,80,5.7,2.4,558,2049,3403,1575,5009,4,5,2594,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,454,114,77,305,19000,91121452,467613,20295,1,608,46,7,18,14000000,2014,393,8.1,2.4,165000,1629,446,3,5010,4,5,2596,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,393,100,127,250,1000,71588220,134869,1949,1,304,46,8,18,20000000,2013,340,6.2,1.9,57000,792,3170,1576,5011,2,5,2600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,280,94,350,39,326,56437947,85333,486,0,421,46,7,18,9800000,2006,48,7.3,1.9,0,1833,1580,1578,4588,2,5,2603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,462,95,43,259,11000,54322273,139749,11946,0,509,46,7,18,17000000,2012,326,6.4,2.4,29000,1998,10,1580,5014,4,5,2607,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,140,183,517,652,22000,0,232577,34025,2,1026,46,7,17,15000000,1978,11000,8.2,2.4,11000,1509,456,609,1062,2,5,2610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,419,123,120,149,13000,35887263,265507,14100,0,388,46,7,18,15000000,2014,876,7.7,2.4,90000,1930,481,1249,471,3,5,2622,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,181,227,767,87,607,6000000,192775,1076,8,559,46,7,16,15000000,1962,202,8.4,2.2,11000,1451,2658,1586,4786,5,5,2625,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1,74,89,10,231,811,29302097,23408,2167,8,105,46,3,16,15000000,2004,636,4.6,1.9,810,275,729,1588,4275,4,5,2635,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,274,100,35,306,10000,28637507,212167,11471,1,713,46,7,17,15000000,2007,1000,7.0,1.9,0,15,115,368,382,3,5,2637,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,278,119,11000,400,19000,23089926,166269,20391,3,735,46,7,17,15000000,2005,567,7.7,1.9,0,2372,25,1595,149,3,5,2645,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,58,134,133,258,12000,22954968,45703,12749,1,156,46,7,16,11500000,1993,310,7.9,2.4,0,1983,130,1597,4700,2,5,2647,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,96,84,119,918,989,17411331,17328,4660,3,237,46,12,17,15000000,1998,982,5.5,1.9,673,334,43,349,3007,4,5,2657,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,88,109,11,159,471,16459004,13320,1069,1,415,46,8,17,15000000,1999,308,4.9,2.4,327,408,3410,1606,5028,3,5,2660,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,291,122,210,123,22000,17237244,57210,22574,3,158,46,7,17,15000000,2014,164,6.8,2.4,13000,1387,90,1608,5029,3,5,2664,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,24,76,9,47,595,11144518,2724,1139,0,53,46,8,14,15000000,1998,417,2.8,1.9,436,142,269,1616,5033,2,5,2677,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,230,142,0,1000,22000,9929000,152306,29475,0,513,46,7,17,15000000,1985,5000,8.0,1.9,16000,2053,456,725,681,2,5,2681,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,18,60,688,186,443,0,7122,981,1,77,46,8,9,39747870,2002,319,7.5,0.0,576,2383,3412,1617,5034,4,5,2683,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,104,97,32,692,14000,8378141,18966,16502,5,141,46,7,16,15000000,2002,1000,6.9,2.4,0,1630,55,204,1257,3,5,2690,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,300,107,454,39,65,7757130,307639,173,1,513,46,7,17,15000000,2008,49,8.0,2.4,32000,1158,3413,1622,5038,3,5,2693,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,172,107,0,289,572,5023275,34194,1627,2,199,46,2,17,15000000,2005,324,7.5,2.4,0,2041,2998,719,5040,5,5,2700,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,68,120,0,693,49000,4956401,12601,51657,2,89,46,2,18,15000000,1999,1000,6.5,1.9,0,665,3054,240,1185,2,5,2701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,252,147,0,669,6000,7219578,235992,8484,1,1768,46,2,17,15000000,2001,889,8.0,1.9,16000,1919,699,1063,935,3,5,2704,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,328,103,132,844,10000,2412045,109873,12867,0,320,46,7,17,15000000,2010,882,7.2,2.4,33000,936,20,715,768,3,5,2707,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,150,111,122,25,918,2203641,42792,1252,0,162,46,17,17,15000000,2008,278,6.7,2.4,0,2100,23,1628,5042,4,5,2709,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,17,100,5,46,192,0,1933,527,0,13,46,51,13,39747870,2014,134,5.6,2.4,708,744,3416,1630,5044,3,5,2713,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,95,116,460,71,5000,819852,6690,5426,0,83,46,8,18,39747870,1999,203,7.0,2.4,284,2281,725,1511,4975,2,5,2714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,260,145,756,18,136,26435,111841,203,1,413,27,3,15,6000000,1927,23,8.3,1.3,12000,822,3417,1631,5045,2,5,2715,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,141,84,180,58,510,1197786,55928,962,2,157,40,2,17,12000000,2004,297,7.2,2.4,0,1593,3418,1632,5046,3,5,2716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
